SOURCE_TITLE,SOURCE_ORG,DATASET_ABBR,SOURCE_ABBR,DATA_CLEAN,OUTPUT,URL,DOWNLOAD_DATE,VARABBR,SRC_SPECIFIC_VAR_NAME,UNITS_CLEAN,DOWNLOAD_METHOD,AGGREGATOR,HISTORICAL,COUNTRY_SPECIFIC,DIGITIZED,BIBTEX
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,cons,AHSTAT_cons,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,cons_GDP,AHSTAT_cons_GDP,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,govexp,AHSTAT_govexp,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,govexp_GDP,AHSTAT_govexp_GDP,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,inv,AHSTAT_inv,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,inv_GDP,AHSTAT_inv_GDP,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,finv,AHSTAT_finv,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,finv_GDP,AHSTAT_finv_GDP,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,exports,AHSTAT_exports,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,exports_GDP,AHSTAT_exports_GDP,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,emp,AHSTAT_emp,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,unemp,AHSTAT_unemp,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,imports,AHSTAT_imports,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,imports_GDP,AHSTAT_imports_GDP,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,USDfx,AHSTAT_USDfx,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,CPI,AHSTAT_CPI,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,govtax,AHSTAT_govtax,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,govtax_GDP,AHSTAT_govtax_GDP,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,govrev,AHSTAT_govrev,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,govrev_GDP,AHSTAT_govrev_GDP,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,sav,AHSTAT_sav,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,M0,AHSTAT_M0,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,M1,AHSTAT_M1,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,M2,AHSTAT_M2,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,pop,AHSTAT_pop,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
"Institute of Economic Research, Hitotsubashi University. (2008). Asian Historical Statistics: Basic Data for Asian Economic History. Retrieved from http://www.ier.hit-u.ac.jp/English/database/db.html","Institute of Economic Research (IER), Hitotsubashi University",,AHSTAT,/aggregators/AHSTAT/AHSTAT.dta,,https://d-infra.ier.hit-u.ac.jp/English/ltes/a000.html,5/4/2024,infl,AHSTAT_infl,,Manual,Yes,Yes,No,No,"@misc{AHSTAT, author = {Institute of Economic Research, Hitotsubashi University}, title = {Asian Historical Statistics: Basic Data for Asian Economic History}, year = {2008}, url = {http://www.ier.hit-u.ac.jp/English/database/db.html} }"
European Commission. (2024).?AMECO Database. Retrieved from?https://economy-finance.ec.europa.eu/economic-research-and-databases/economic-databases/ameco-database_en,European Commission,,AMECO,/aggregators/AMECO/AMECO.dta,,Dbnomics AMECO,Stored in file download_dates,CPI,AMECO_CPI,,Manual,Yes,No,No,No,"@misc{AMECO , author = ""{European Commission}"", title = ""{AMECO Database}"",  year = {2024}, URL = {https://economy-finance.ec.europa.eu/economic-research-and-databases/economic-databases/ameco-database_en}}"
European Commission. (2024).?AMECO Database. Retrieved from?https://economy-finance.ec.europa.eu/economic-research-and-databases/economic-databases/ameco-database_en,European Commission,,AMECO,/aggregators/AMECO/AMECO.dta,,Dbnomics AMECO,Stored in file download_dates,REER,AMECO_REER,,Manual,Yes,No,No,No,"@misc{AMECO , author = ""{European Commission}"", title = ""{AMECO Database}"",  year = {2024}, URL = {https://economy-finance.ec.europa.eu/economic-research-and-databases/economic-databases/ameco-database_en}}"
European Commission. (2024).?AMECO Database. Retrieved from?https://economy-finance.ec.europa.eu/economic-research-and-databases/economic-databases/ameco-database_en,European Commission,,AMECO,/aggregators/AMECO/AMECO.dta,,Dbnomics AMECO,Stored in file download_dates,cons,AMECO_cons,,Manual,Yes,No,No,No,"@misc{AMECO , author = ""{European Commission}"", title = ""{AMECO Database}"",  year = {2024}, URL = {https://economy-finance.ec.europa.eu/economic-research-and-databases/economic-databases/ameco-database_en}}"
