ISO3,countryname,year,HPI,BIS,DALLASFED,EUS,JST,OECD,CS1,CS2,chainlinking_ratio,source,source_change
BEL,Belgium,1910,.17479444,,,,.1589304487303176,,,,1.0998172,JST,
BEL,Belgium,1908,.15332845,,,,.13941267432484,,,,1.0998172,JST,
BEL,Belgium,1907,.16252816,,,,.1477774347843304,,,,1.0998172,JST,
BEL,Belgium,1902,.15741721,,,,.1431303456401691,,,,1.0998172,JST,
BEL,Belgium,1893,.14617312,,,,.1329067495230141,,,,1.0998172,JST,
BEL,Belgium,1889,.13697341,,,,.1245419890635237,,,,1.0998172,JST,
BEL,Belgium,1956,3.973026,,,,3.612442313691788,,,,1.0998172,JST,
BEL,Belgium,1885,.1250138,,,,.1136678004661862,,,,1.0998172,JST,
BEL,Belgium,1894,.11959619,,,,.1087418859733752,,,,1.0998172,JST,
BEL,Belgium,1884,.12143613,,,,.1104148380652733,,,,1.0998172,JST,
BEL,Belgium,1961,4.6963592,,,,4.270127074556915,,,,1.0998172,JST,
BEL,Belgium,1912,.17172787,,,,.1561421952438208,,,,1.0998172,JST,
BEL,Belgium,1978,22.332199,22.3322,20.84651389817412,,20.3648311451134,19.9312020321361,,,1,BIS,
BEL,Belgium,1991,35.630199,35.6302,32.76264542656402,,32.34679438912482,31.9298332545684,,,1,BIS,
BEL,Belgium,1913,.17581663,,,,.1598598665591499,,,,1.0998172,JST,
BEL,Belgium,1962,4.9502163,,,,4.500944754262693,,,,1.0998172,JST,
BEL,Belgium,2018,120.1561,120.1561,116.1822105660591,110.64,117.9222365518209,109.41525,,,1,BIS,
BEL,Belgium,1972,9.3938999,9.3939,,,8.040979414517096,8.35087968169533,,,1,BIS,
BEL,Belgium,1921,.36036515,,,,.3276591667747652,,,,1.0998172,JST,
BEL,Belgium,1916,,,,,,,,,1.0998172,JST,
BEL,Belgium,1968,7.6791816,,,,6.982234811099819,,,,1.0998172,JST,
BEL,Belgium,1926,.84865999,,,,.7716373377545721,,,,1.0998172,JST,
BEL,Belgium,2001,57.6548,57.6548,55.27691676383929,,55.4089901417555,52.54206836799,,,1,BIS,
BEL,Belgium,1948,3.2757196,,,,2.978421825982617,,,,1.0998172,JST,
BEL,Belgium,1878,.17009236,,,,.1546551267176892,,,,1.0998172,JST,
BEL,Belgium,1989,31.687201,31.6872,28.62649076274729,,27.80901947814873,27.6935145715186,,,1,BIS,
BEL,Belgium,1922,.48288932,,,,.4390632834781854,,,,1.0998172,JST,
BEL,Belgium,1917,,,,,,,,,1.0998172,JST,
BEL,Belgium,1923,.60000801,,,,.5455525126799842,,,,1.0998172,JST,
BEL,Belgium,1974,12.2537,12.2537,,,10.57157850240002,10.9551127914304,,,1,BIS,
BEL,Belgium,1935,1.0000134,,,,.9092541877999737,,,,1.0998172,JST,
BEL,Belgium,1969,8.282093,,,,7.530426800401045,,,,1.0998172,JST,1
BEL,Belgium,1939,.89190376,,,,.8109564377675442,,,,1.0998172,JST,
BEL,Belgium,2015,110.7345,110.7345,106.3195694241505,97.94,107.7749550924765,100,,,1,BIS,
BEL,Belgium,1887,.13186246,,,,.1198948999193624,,,,1.0998172,JST,
BEL,Belgium,2021,140.4187,140.4187,137.0864417649186,124.78,,127.0575,,,1,BIS,
BEL,Belgium,1891,.11652962,,,,.1059536324868784,,,,1.0998172,JST,
BEL,Belgium,2006,89.6968,89.6968,85.3395577958664,77.09999999999999,83.72794811510521,79.6152500000001,,,1,BIS,
BEL,Belgium,1900,.14208436,,,,.1291890782076851,,,,1.0998172,JST,
BEL,Belgium,1899,.14719531,,,,.1338361673518464,,,,1.0998172,JST,
BEL,Belgium,1883,.15547505,,,,.1413644517653878,,,,1.0998172,JST,
BEL,Belgium,1890,.11550743,,,,.1050242146580461,,,,1.0998172,JST,
BEL,Belgium,1965,6.6320205,,,,6.030111882313482,,,,1.0998172,JST,
BEL,Belgium,1880,.13441794,,,,.1222184444914431,,,,1.0998172,JST,
BEL,Belgium,1947,3.0703111,,,,2.791656100921001,,,,1.0998172,JST,
BEL,Belgium,1995,44.174801,44.1748,41.76914177884979,,41.83430082218752,39.8898650756144,,,1,BIS,
BEL,Belgium,2014,108.2999,108.2999,105.3671756506489,98.81,106.0688775533626,98.417,,,1,BIS,
BEL,Belgium,1951,3.1279697,,,,2.844081567604964,,,,1.0998172,JST,
BEL,Belgium,1896,.14106217,,,,.1282596603788528,,,,1.0998172,JST,
BEL,Belgium,1959,4.3586168,,,,3.963037622140788,,,,1.0998172,JST,
BEL,Belgium,2024,154.1308,154.1308,,139.36,,,,,1,BIS,
BEL,Belgium,2010,101.149,101.149,100.0000048914037,92.8,100.0000013881777,91.97750000000011,,,1,BIS,
BEL,Belgium,1918,,,,,,,,,1.0998172,JST,
BEL,Belgium,1966,7.1714668,,,,6.520599451688262,,,,1.0998172,JST,
BEL,Belgium,2005,82.5896,82.5896,77.32938671027085,71.59,74.9507960861569,72.53625000000009,,,1,BIS,
BGR,Bulgaria,2011,92.7155,92.71550000000001,,102.03,,99.97500000000009,,,1,BIS,
BGR,Bulgaria,2018,119.226,119.226,,124.99,,123.955,,,1,BIS,
BGR,Bulgaria,1999,32.969299,32.9693,,,,,,,1,BIS,
BGR,Bulgaria,2002,34.033901,34.0339,,,,,,,1,BIS,
BGR,Bulgaria,1998,32.706799,32.7068,,,,,,,1,BIS,
BGR,Bulgaria,2009,103.5654,103.5654,,109.58,,117.785,,,1,BIS,
BGR,Bulgaria,2019,126.6356,126.6356,,130.26,,131.4175,,,1,BIS,
BGR,Bulgaria,2015,96.618896,96.6189,,99.20999999999999,,100,,,1,BIS,
BGR,Bulgaria,2003,41.226002,41.226,,,,,,,1,BIS,
BGR,Bulgaria,2021,146.00101,146.001,,150.9,,149.3325,,,1,BIS,
BGR,Bulgaria,2014,92.9235,92.9235,,96.97,,97.29000000000011,,,1,BIS,
BGR,Bulgaria,2017,112.9693,112.9693,,117.62,,116.295,,,1,BIS,
BGR,Bulgaria,2004,64.927498,64.92749999999999,,,,,,,1,BIS,
BGR,Bulgaria,2012,91.505798,91.50579999999999,,98.23,,98.0725000000001,,,1,BIS,
BGR,Bulgaria,2006,92.7061,92.70610000000001,,92.95999999999999,,91.8575000000001,,,1,BIS,
BGR,Bulgaria,2013,90.4095,90.40949999999999,,95.66,,95.91500000000011,,,1,BIS,
BGR,Bulgaria,2024,209.7299,209.7299,,206.42,,,,,1,BIS,
BGR,Bulgaria,2001,32.645302,32.6453,,,,,,,1,BIS,
BGR,Bulgaria,2008,139.4325,139.4325,,141.08,,147.9725,,,1,BIS,
BGR,Bulgaria,2023,182.19881,182.1988,,185.5,,,,,1,BIS,
BGR,Bulgaria,2010,98.433502,98.4335,,105.38,,105.8075,,,1,BIS,
BGR,Bulgaria,2007,124.8116,124.8116,,132.06,,118.42,,,1,BIS,
BGR,Bulgaria,2000,32.427898,32.4279,,,,,,,1,BIS,
BGR,Bulgaria,2022,165.52699,165.527,,162.52,,169.917500002048,,,1,BIS,
BGR,Bulgaria,2020,133.4783,133.4783,,141.23,,137.4125,,,1,BIS,
BGR,Bulgaria,2005,78.935799,78.9358,,79.26000000000001,,80.0850000038445,,,1,BIS,
BGR,Bulgaria,2016,104.4538,104.4538,,107.94,,107.02,,,1,BIS,
BRA,Brazil,2021,183.1512,183.1512,,,,105.197823174419,,,1,BIS,
BRA,Brazil,2003,34.097301,34.0973,,,,,,,1,BIS,
BRA,Brazil,2009,87.191704,87.1917,,,,94.8045480952777,,,1,BIS,
BRA,Brazil,2017,148.7142,148.7142,,,,101.733398148038,,,1,BIS,
BRA,Brazil,2004,37.928699,37.9287,,,,,,,1,BIS,
BRA,Brazil,2010,107.5936,107.5936,,,,95.67006153444871,,,1,BIS,
BRA,Brazil,2020,172.5934,172.5934,,,,104.331914523632,,,1,BIS,
BRA,Brazil,2012,137.7139,137.7139,,,,97.4030644708709,,,1,BIS,
BRA,Brazil,2014,157.23061,157.2306,,,,99.1344865608291,,,1,BIS,
BRA,Brazil,2016,150.3786,150.3786,,,,100.867489497251,,,1,BIS,
BRA,Brazil,2018,150.91541,150.9154,,,,102.598911587209,,,1,BIS,
BRA,Brazil,2015,154.7525,154.7525,,,,100,,,1,BIS,
BRA,Brazil,2008,69.2024,69.2024,,,,93.938639444491,,,1,BIS,
BRA,Brazil,2001,28.7327,28.7327,,,,,,,1,BIS,
BRA,Brazil,2002,29.866199,29.8662,,,,,,,1,BIS,
BRA,Brazil,2023,195.3421,195.3421,,,,106.92885005276,,,1,BIS,
BRA,Brazil,2013,149.7106,149.7106,,,,98.26897312165811,,,1,BIS,
BRA,Brazil,2007,55.932301,55.9323,,,,,,,1,BIS,
BRA,Brazil,2005,41.2062,41.2062,,,,,,,1,BIS,
BRA,Brazil,2022,186.24319,186.2432,,,,106.06333661359,,,1,BIS,
BRA,Brazil,2006,46.833401,46.8334,,,,,,,1,BIS,
BRA,Brazil,2011,125.1062,125.1062,,,,96.5355749736197,,,1,BIS,
BRA,Brazil,2019,158.4269,158.4269,,,,103.46442502638,,,1,BIS,
BRA,Brazil,2024,206.0997,206.0997,,,,,,,1,BIS,
CAN,Canada,1999,47.909801,47.9098,50.02678405620662,,47.92974077771262,38.2194856764678,,,1,BIS,
CAN,Canada,1994,47.003399,47.0034,46.68316407371741,,47.8194007608942,38.3788756870349,,,1,BIS,
CAN,Canada,1944,1.7974802,,,,1.502140669576893,,,,1.1966125,JST,
CAN,Canada,1970,6.8049998,6.805,,,5.686887098650146,5.4005049315833,,,1,BIS,
CAN,Canada,1975,13.7452,13.7452,13.04198851344005,,11.16114845618889,10.6087233200168,,,1,BIS,
CAN,Canada,1939,1.2444528,,,,1.039979853889974,,,,1.1966125,JST,
CAN,Canada,1951,,,,,,,,,1.1966125,JST,
CAN,Canada,1931,1.3235375,,,,1.106070266756336,,,,1.1966125,JST,
CAN,Canada,1979,18.4126,18.4126,17.8966881726361,,14.59985280246658,14.4654420000029,,,1,BIS,
CAN,Canada,1930,1.4286071,,,,1.193876100993075,,,,1.1966125,JST,
CAN,Canada,1927,1.3743776,,,,1.148556960741854,,,,1.1966125,JST,
CAN,Canada,1985,24.9335,24.9335,27.39348377515532,,24.09838494090055,19.5327488110365,,,1,BIS,
CAN,Canada,1998,45.614399,45.6144,48.03982932085295,,47.70843440528591,37.0558709628833,,,1,BIS,
CAN,Canada,1928,1.4099656,,,,1.178297646531718,,,,1.1966125,JST,
CAN,Canada,2023,215.8094,215.8094,220.0478525550056,,,171.857804670511,,,1,BIS,
CAN,Canada,2012,109.4849,109.4849,111.3636392306535,,110.6500545194124,87.6661624279095,,,1,BIS,
CAN,Canada,1941,1.469844,,,,1.228337530559106,,,,1.1966125,JST,
CAN,Canada,1946,1.973726,,,,1.649427875393358,,,,1.1966125,JST,
CAN,Canada,1956,3.4912887,,,,2.917643607722074,,,,1.1966125,JST,
CAN,Canada,1945,1.8398471,,,,1.537546247898159,,,,1.1966125,JST,
CAN,Canada,1937,1.2726974,,,,1.063583572770817,,,,1.1966125,JST,
CAN,Canada,1934,1.1755363,,,,.982386779820715,,,,1.1966125,JST,
CAN,Canada,1996,45.1138,45.1138,44.42988933227185,,46.18851894182691,36.6864976781384,,,1,BIS,
CAN,Canada,1986,30.132999,30.133,31.18616084783427,,26.09306520709386,22.889526611971,,,1,BIS,
CAN,Canada,1984,22.7824,22.7824,25.87072975049206,,24.41833967273447,18.5664055296223,,,1,BIS,
CAN,Canada,2000,49.492599,49.4926,51.34495720715037,,48.54981617970071,39.8941098610191,,,1,BIS,
CAN,Canada,2008,91.367699,91.3677,91.05263392306492,,95.20495751999337,74.0848066559516,,,1,BIS,
CAN,Canada,1954,,,,,,,,,1.1966125,JST,
CAN,Canada,1925,1.3856754,,,,1.157998448294192,,,,1.1966125,JST,
CAN,Canada,1961,4.1125188,,,,3.436800737621091,,,,1.1966125,JST,
CAN,Canada,1968,6.1925035,,,,5.175028335150835,,,,1.1966125,JST,
CAN,Canada,1947,2.2143691,,,,1.850531560258146,,,,1.1966125,JST,
CAN,Canada,1990,41.930099,41.9301,45.80832450308066,,42.68384024301444,34.4490310181823,,,1,BIS,
CAN,Canada,1967,5.5634131,,,,4.649302675492084,,,,1.1966125,JST,
CAN,Canada,1921,1.5681349,,,,1.310478472264442,,,,1.1966125,JST,
CAN,Canada,1959,4.1360984,,,,3.456506326900295,,,,1.1966125,JST,
CAN,Canada,1971,7.2649002,7.2649,,,5.980038149038299,5.69168169808371,,,1,BIS,
CAN,Canada,1957,3.7206838,,,,3.109347365154326,,,,1.1966125,JST,
CAN,Canada,1992,45.609901,45.6099,44.9865383698303,,43.13897976366563,36.4922315376023,,,1,BIS,
CAN,Canada,1987,34.047298,34.0473,36.85971964014364,,29.97949739834242,26.8178507255596,,,1,BIS,
CAN,Canada,2014,120.2131,120.2131,122.9665103427622,,119.5433736635822,94.89458258485379,,,1,BIS,
CAN,Canada,1960,4.129694,,,,3.45115419154051,,,,1.1966125,JST,
CAN,Canada,1982,21.5693,21.5693,25.43179362571836,,25.61349847363708,17.6428202622335,,,1,BIS,
CAN,Canada,1958,4.0240211,,,,3.362843958104081,,,,1.1966125,JST,
CAN,Canada,1936,1.1879638,,,,.9927724161282862,,,,1.1966125,JST,
CAN,Canada,1966,5.1049147,,,,4.266138439507571,,,,1.1966125,JST,
CAN,Canada,1964,4.3852892,,,,3.664753048171877,,,,1.1966125,JST,
CAN,Canada,1969,6.7636623,,,,5.652341497691543,,,,1.1966125,JST,1
CAN,Canada,1922,1.418439,,,,1.185378762195971,,,,1.1966125,JST,
CAN,Canada,1997,45.921101,45.9211,47.56153390906714,,47.39881426348512,37.5792460847722,,,1,BIS,
CAN,Canada,2011,107.5666,107.5666,109.0430650082312,,106.6176853901202,83.6957549399639,,,1,BIS,
CAN,Canada,1952,,,,,,,,,1.1966125,JST,
CAN,Canada,2016,153.1794,153.1794,159.3779945337517,,138.4385328306395,109.982981941949,,,1,BIS,
CAN,Canada,1993,45.542301,45.5423,45.80539480064277,,46.13381868751011,37.1918086034901,,,1,BIS,
CAN,Canada,1929,1.4743631,,,,1.232114125580041,,,,1.1966125,JST,
CAN,Canada,2024,216.0937,216.0937,,,,,,,1,BIS,
CAN,Canada,2015,132.0071,132.0071,136.4354102110451,,125.9677277803817,100,,,1,BIS,
CAN,Canada,1923,1.4585462,,,,1.218896043006769,,,,1.1966125,JST,
CAN,Canada,1924,1.4167444,,,,1.18396253906312,,,,1.1966125,JST,
CAN,Canada,1938,1.2376742,,,,1.034314961358571,,,,1.1966125,JST,
CAN,Canada,1953,,,,,,,,,1.1966125,JST,
CAN,Canada,1955,,,,,,,,,1.1966125,JST,
CAN,Canada,1962,4.163754,,,,3.47961782049936,,,,1.1966125,JST,
CAN,Canada,1932,1.1998266,,,,1.00268597805824,,,,1.1966125,JST,
CAN,Canada,1972,7.8827,7.8827,,,6.470001813338495,6.15866330494958,,,1,BIS,
CAN,Canada,2019,180.4464,180.4464,158.1339753629684,,163.4899884835484,129.045097853834,,,1,BIS,
CAN,Canada,1988,41.492699,41.4927,41.62307469031678,,33.45640841080321,31.6464651998916,,,1,BIS,
CAN,Canada,1933,1.1427727,,,,.9550064659189362,,,,1.1966125,JST,
CAN,Canada,1943,1.7155712,,,,1.433689884822447,,,,1.1966125,JST,
CAN,Canada,2017,174.4487,174.4487,165.5741669420736,,155.3182083532106,122.692634962655,,,1,BIS,
CAN,Canada,2009,96.341003,96.34099999999999,96.65072019158731,,92.88969618317627,72.8760518105323,,,1,BIS,
CAN,Canada,1977,15.6347,15.6347,14.38848966386869,,12.46998774745599,12.4711558456293,,,1,BIS,
CAN,Canada,1940,1.320713,,,,1.103709894868252,,,,1.1966125,JST,
CAN,Canada,1926,1.3726829,,,,1.147140737609004,,,,1.1966125,JST,
CAN,Canada,1948,2.5612116,,,,2.140385228114907,,,,1.1966125,JST,
CAN,Canada,2013,113.8188,113.8188,116.2200986858248,,113.4969227301239,90.12101730169211,,,1,BIS,
CAN,Canada,1981,23.4137,23.4137,29.37985478599976,,27.07015371931752,18.5804554602622,,,1,BIS,
CAN,Canada,2003,64.383301,64.38330000000001,64.76503210947601,,58.73345856447271,48.8753899971636,,,1,BIS,
CAN,Canada,2010,99.5382,99.5382,100.0000025744644,,99.99999851577128,79.3963316630424,,,1,BIS,
CAN,Canada,2020,195.5264,195.5264,178.8516792456209,,173.0848657230296,137.413727900161,,,1,BIS,
CAN,Canada,1983,22.818501,22.8185,26.30934056687673,,24.47919892515182,18.6755205753711,,,1,BIS,
CAN,Canada,2018,177.5332,177.5332,159.3301476425676,,161.5985685465552,127.165547886924,,,1,BIS,
CAN,Canada,1989,45.149899,45.1499,47.06400644242409,,39.32415897406084,35.7286086839924,,,1,BIS,
CAN,Canada,2021,222.7733,222.7733,230.9569437449473,,,157.675144180769,,,1,BIS,
CAN,Canada,1950,,,,,,,,,1.1966125,JST,
CAN,Canada,2005,76.234497,76.2345,76.93780102379834,,71.4433340684554,56.9717311146827,,,1,BIS,
CAN,Canada,1980,21.519699,21.5197,22.31541203633726,,18.60988251491948,16.2682383051844,,,1,BIS,
CAN,Canada,1973,10.2593,10.2593,,,7.859367496962339,7.45522400038494,,,1,BIS,
CAN,Canada,1995,45.073299,45.0733,45.32844588251064,,47.18752931169659,36.7085153183619,,,1,BIS,
CAN,Canada,1965,4.6336064,,,,3.872269932803491,,,,1.1966125,JST,
CAN,Canada,1963,4.197814,,,,3.50808144945821,,,,1.1966125,JST,
CAN,Canada,1974,11.77,11.77,,,9.988300975756292,9.504449168047589,,,1,BIS,
CAN,Canada,1976,15.0665,15.0665,13.53404941129552,,12.55005472276321,11.8888023120746,,,1,BIS,
CAN,Canada,1935,1.1602843,,,,.9696407716250594,,,,1.1966125,JST,
CAN,Canada,2001,52.2976,52.2976,53.45085265875108,,49.48222585824576,41.7774416186064,,,1,BIS,
CAN,Canada,2002,58.047298,58.0473,59.47187980795935,,53.33494014463873,45.1134537203365,,,1,BIS,
CAN,Canada,1949,2.7114725,,,,2.265957012560996,,,,1.1966125,JST,
CAN,Canada,2022,214.3172,214.3172,217.6076611046239,,,175.419778765245,,,1,BIS,
CAN,Canada,2006,86.181198,86.1812,86.38756203262921,,79.60557239866557,63.3369575493994,,,1,BIS,
CAN,Canada,1991,43.472401,43.4724,45.91623549629034,,41.45694694342421,36.0021261648912,,,1,BIS,
CAN,Canada,1978,16.7666,16.7666,15.44321438875064,,12.91990777819146,13.1029544888816,,,1,BIS,
CAN,Canada,2007,95.2043,95.2043,95.35885412962071,,88.38318858993964,70.54930509596289,,,1,BIS,
CAN,Canada,2004,69.456596,69.45659999999999,70.82436290494894,,65.18443493091338,52.7980523778008,,,1,BIS,
CAN,Canada,1942,1.5912954,,,,1.329833521746734,,,,1.1966125,JST,
CHE,Switzerland,1968,24.120104,,,,23.17384312262738,,,,1.0408331,JST,
CHE,Switzerland,1913,5.9031706,,,,5.671582430554365,,,,1.0408331,JST,
CHE,Switzerland,1912,6.0739298,,,,5.835642195955185,,,,1.0408331,JST,
CHE,Switzerland,2014,122.9662,122.9662,113.4817609822079,,118.5120777161219,97.4497499999999,,,1,BIS,
CHE,Switzerland,1920,8.2476273,,,,7.924062747451277,,,,1.0408331,JST,
CHE,Switzerland,1978,38.559101,38.5591,41.59071330742946,,35.35388497460905,34.6844214642873,,,1,BIS,
CHE,Switzerland,1923,7.560832,,,,7.264211464553781,,,,1.0408331,JST,
CHE,Switzerland,1941,7.5867844,,,,7.289146043055761,,,,1.0408331,JST,
CHE,Switzerland,1980,44.618698,44.6187,49.26109116568323,,41.01443725211491,41.276895074374,,,1,BIS,
CHE,Switzerland,1994,73.771103,73.7711,82.45794241883189,,73.58717960757598,71.7678000531204,,,1,BIS,
CHE,Switzerland,1970,25.464399,25.4644,,,24.46540260479816,22.868902940347,,,1,BIS,
CHE,Switzerland,1984,56.330399,56.3304,61.95961889234638,,52.47459893808399,52.4938112669215,,,1,BIS,
CHE,Switzerland,1908,5.4030433,,,,5.191075198039528,,,,1.0408331,JST,
CHE,Switzerland,1946,10.429897,,,,10.02072012029051,,,,1.0408331,JST,
CHE,Switzerland,1939,8.1894007,,,,7.868120983339213,,,,1.0408331,JST,
CHE,Switzerland,1975,35.249401,35.2494,39.29611170709326,,32.54060470741759,34.4603063128849,,,1,BIS,
CHE,Switzerland,1974,37.630299,37.6303,,,33.25566737638519,37.359956278842,,,1,BIS,
CHE,Switzerland,1997,70.090698,70.0907,73.04678340370637,,65.75362789697586,63.0737286938549,,,1,BIS,
CHE,Switzerland,1922,8.2260218,,,,7.903305050765563,,,,1.0408331,JST,
CHE,Switzerland,1976,35.313702,35.3137,38.36410425096229,,32.20315940296097,33.0233789615244,,,1,BIS,
CHE,Switzerland,2004,77.388603,77.3886,82.81439863968262,,80.74893086772857,66.1669999999999,,,1,BIS,
CHE,Switzerland,1944,8.4675312,,,,8.135340186546959,,,,1.0408331,JST,
CHE,Switzerland,1930,8.0695286,,,,7.752951144473166,,,,1.0408331,JST,
CHE,Switzerland,1993,74.246597,74.2466,82.78794329971281,,73.79854644663122,71.8278856227974,,,1,BIS,
CHE,Switzerland,1935,8.0966911,,,,7.779047915603297,,,,1.0408331,JST,
CHE,Switzerland,1969,23.749262,,,,22.81755085168372,,,,1.0408331,JST,1
CHE,Switzerland,2013,119.5517,119.5517,112.1267863747448,,115.351755643692,94.8669999999999,,,1,BIS,
CHE,Switzerland,1971,28.9076,28.9076,,,26.40045983603201,26.1937772153713,,,1,BIS,
CHE,Switzerland,2005,80.650597,80.6506,84.10864298088785,,82.5375145876873,68.6159999999999,,,1,BIS,
CHE,Switzerland,1981,48.9599,48.9599,54.29485189698126,,44.57368177293116,45.4710173208531,,,1,BIS,
CHE,Switzerland,1950,12.933072,,,,12.42569294916023,,,,1.0408331,JST,
CHE,Switzerland,2024,160.71181,160.7118,,,,,,,1,BIS,
CHE,Switzerland,1919,8.017704,,,,7.703160257817686,,,,1.0408331,JST,
CHE,Switzerland,2015,124.4499,124.4499,115.6583420462052,,121.5508489396122,100,,,1,BIS,
CHE,Switzerland,1902,3.3406906,,,,3.209631552673665,,,,1.0408331,JST,
CHE,Switzerland,1915,5.3439207,,,,5.134272367761297,,,,1.0408331,JST,
CHE,Switzerland,1957,19.948145,,,,19.16555507451118,,,,1.0408331,JST,
CHE,Switzerland,1991,77.146698,77.1467,91.56739534672916,,80.35648074258215,79.2061358161568,,,1,BIS,
CHE,Switzerland,1943,7.6022363,,,,7.303991554345081,,,,1.0408331,JST,
CHE,Switzerland,1910,5.5987945,,,,5.37914727936326,,,,1.0408331,JST,
CHE,Switzerland,2023,159.7413,159.7413,139.3014775778684,,,,,,1,BIS,
CHE,Switzerland,1998,70.188499,70.1885,72.38740766131578,,64.87602289271138,62.522755109909,,,1,BIS,
CHE,Switzerland,1904,3.4938576,,,,3.356789356214243,,,,1.0408331,JST,
CHE,Switzerland,1928,9.0664682,,,,8.710780527819205,,,,1.0408331,JST,
CHE,Switzerland,2019,136.0188,136.0188,121.8756929218367,,134.4131001600014,110.572,,,1,BIS,
CHE,Switzerland,2003,73.622902,73.6229,81.15052243222242,,78.76628519612265,63.8287499999999,,,1,BIS,
CHE,Switzerland,1911,6.1723652,,,,5.930215874586944,,,,1.0408331,JST,
CHE,Switzerland,1936,8.2666597,,,,7.942348539785809,,,,1.0408331,JST,
CHE,Switzerland,1986,58.987499,58.9875,68.99625149803087,,58.32797710385076,58.3561998997429,,,1,BIS,
CHE,Switzerland,1931,7.8675137,,,,7.558861652647298,,,,1.0408331,JST,
CHE,Switzerland,2021,150.5349,150.5349,134.451101097124,,,123.334,,,1,BIS,
CHE,Switzerland,2017,126.851,126.851,120.2328235558901,,125.9266795014382,103.5905,,,1,BIS,
CHE,Switzerland,2012,115.1268,115.1268,107.868153483382,,110.2067934897439,92.1184999999999,,,1,BIS,
CHE,Switzerland,1907,4.8230247,,,,4.633811774953857,,,,1.0408331,JST,
CHE,Switzerland,1983,53.922798,53.9228,59.21799090683988,,49.10076392521092,49.6902666887015,,,1,BIS,
CHE,Switzerland,1965,23.131195,,,,22.22373040011095,,,,1.0408331,JST,
CHE,Switzerland,1979,41.848099,41.8481,45.39893033489641,,38.07940474137407,37.5731494229497,,,1,BIS,
CHE,Switzerland,1905,4.2347808,,,,4.068645576196818,,,,1.0408331,JST,
CHE,Switzerland,1990,73.618599,73.6186,92.36881439286975,,81.03075331980226,80.56050271312741,,,1,BIS,
CHE,Switzerland,1924,8.1832886,,,,7.862248884571976,,,,1.0408331,JST,
CHE,Switzerland,1945,9.7191191,,,,9.33782660098182,,,,1.0408331,JST,
CHE,Switzerland,1989,73.033401,73.0334,95.5698162900087,,77.25643376977187,80.7505461312095,,,1,BIS,
CHE,Switzerland,2001,71.667999,71.66800000000001,75.7423538333243,,68.77085862290483,63.0159999999999,,,1,BIS,
CHE,Switzerland,2008,95.846901,95.84690000000001,90.88013871501428,,89.29321902544429,80.0144999999999,,,1,BIS,
CHE,Switzerland,1999,70.566299,70.5663,72.51833392363152,,64.95574898112697,62.4362378888116,,,1,BIS,
CHE,Switzerland,1916,5.4592166,,,,5.245045404007366,,,,1.0408331,JST,
CHE,Switzerland,1918,7.6672153,,,,7.366421303563476,,,,1.0408331,JST,
CHE,Switzerland,1973,37.7155,37.7155,,,33.65553388184935,37.2472400356008,,,1,BIS,
CHE,Switzerland,1963,21.493315,,,,20.65010620344311,,,,1.0408331,JST,
CHE,Switzerland,1927,8.4641733,,,,8.132113558436679,,,,1.0408331,JST,
CHE,Switzerland,1948,11.465161,,,,11.0153693766749,,,,1.0408331,JST,
CHE,Switzerland,1962,20.257179,,,,19.46246530029756,,,,1.0408331,JST,
CHE,Switzerland,1942,7.4013643,,,,7.110999907583929,,,,1.0408331,JST,
CHE,Switzerland,1940,7.834012,,,,7.52667422368487,,,,1.0408331,JST,
CHE,Switzerland,1921,8.2944374,,,,7.969036445704891,,,,1.0408331,JST,
CHE,Switzerland,1934,7.8803668,,,,7.571210757552828,,,,1.0408331,JST,
CHE,Switzerland,1901,3.5394094,,,,3.400554081404178,,,,1.0408331,JST,
CHE,Switzerland,1937,8.4366283,,,,8.105649163968321,,,,1.0408331,JST,
CHE,Switzerland,1952,14.972697,,,,14.38530043935037,,,,1.0408331,JST,
CHE,Switzerland,2020,140.2751,140.2751,127.2188738729746,,140.2265079949332,115.355,,,1,BIS,
CHE,Switzerland,1956,18.866526,,,,18.12636928425883,,,,1.0408331,JST,
CHE,Switzerland,1917,6.1912107,,,,5.948322414227936,,,,1.0408331,JST,
CHE,Switzerland,1977,36.272202,36.2722,38.87600575519528,,34.48122422388974,33.2284750285337,,,1,BIS,
CHE,Switzerland,1954,16.950516,,,,16.28552588438324,,,,1.0408331,JST,
