ISO3,countryname,year,M3,ADB,CEPAC,HFS,JST,NBS,OECD_MEI,CS2,CS3,CS1,chainlinking_ratio,source,source_change
AUS,Australia,1950,4118.0596,,,,4095,,,,,,1.0056312,JST,
AUS,Australia,1951,4898.4297,,,,4871,,,,,,1.0056312,JST,
AUS,Australia,1952,4846.1367,,,,4819,,,,,,1.0056312,JST,
AUS,Australia,1953,5186.04,,,,5157,,,,,,1.0056312,JST,
AUS,Australia,1954,5631.5347,,,,5600,,,,,,1.0056312,JST,
AUS,Australia,1955,5798.4697,,,,5766,,,,,,1.0056312,JST,
AUS,Australia,1956,5849.7568,,,,5817,,,,,,1.0056312,JST,
AUS,Australia,1957,6241.9531,,,,6207,,,,,,1.0056312,JST,
AUS,Australia,1958,6389.7808,,,,6354,,,,,,1.0056312,JST,
AUS,Australia,1959,6714.5996,,,,6677,,,,,,1.0056312,JST,1
AUS,Australia,1960,7232.5,,,,7192,,7232.5,,,,1,OECD_MEI,
AUS,Australia,1961,7426.25,,,,7301,,7426.25,,,,1,OECD_MEI,
AUS,Australia,1962,7981.75,,,,7846,,7981.75,,,,1,OECD_MEI,
AUS,Australia,1963,8683.5,,,,8517,,8683.5,,,,1,OECD_MEI,
AUS,Australia,1964,9711.667,,,,9556,,9711.666666666661,,,,1,OECD_MEI,
AUS,Australia,1965,10463.417,,,,10337,,10463.4166666667,,,,1,OECD_MEI,
AUS,Australia,1966,11125,,,,11138.61,,11125,,,,1,OECD_MEI,
AUS,Australia,1967,12041.667,,,,12142.28,,12041.6666666667,,,,1,OECD_MEI,
AUS,Australia,1968,12983.333,,,,12996.31,,12983.3333333333,,,,1,OECD_MEI,
AUS,Australia,1969,14175,,,,14234.46,,14175,,,,1,OECD_MEI,
AUS,Australia,1970,15058.333,,,,14962.68,,15058.3333333333,,,,1,OECD_MEI,
AUS,Australia,1971,16125,,,,16267.55,,16125,,,,1,OECD_MEI,
AUS,Australia,1972,18225,,,,19467.301,,18225,,,,1,OECD_MEI,
AUS,Australia,1973,22508.334,,,,23637.369,,22508.3333333333,,,,1,OECD_MEI,
AUS,Australia,1974,25191.666,,,,25297.77,,25191.6666666667,,,,1,OECD_MEI,
AUS,Australia,1975,29400,,,,30816.561,,29400,,,,1,OECD_MEI,
AUS,Australia,1976,35683.332,,,,39499.828,,35683.3333333333,,,,1,OECD_MEI,
AUS,Australia,1977,42766.668,,,,42872.102,,42766.6666666667,,,,1,OECD_MEI,
AUS,Australia,1978,47225,,,,48245.051,,47225,,,,1,OECD_MEI,
AUS,Australia,1979,53400,,,,57232,,53400,,,,1,OECD_MEI,
AUS,Australia,1980,60808.332,,,,65457,,60808.3333333333,,,,1,OECD_MEI,
AUS,Australia,1981,68383.336,,,,72752,,68383.3333333334,,,,1,OECD_MEI,
AUS,Australia,1982,76083.336,,,,81035,,76083.3333333333,,,,1,OECD_MEI,
AUS,Australia,1983,85983.336,,,,92562,,85983.3333333333,,,,1,OECD_MEI,
AUS,Australia,1984,97666.664,,,,105399,,97666.6666666667,,,,1,OECD_MEI,
AUS,Australia,1985,113183.34,,,,120667,,113183.333333333,,,,1,OECD_MEI,
AUS,Australia,1986,125325,,,,131643,,125325,,,,1,OECD_MEI,
AUS,Australia,1987,138683.33,,,,148219,,138683.333333333,,,,1,OECD_MEI,
AUS,Australia,1988,156808.33,,,,173005,,156808.333333333,,,,1,OECD_MEI,
AUS,Australia,1989,192408.33,,,,207473.95,,192408.333333333,,,,1,OECD_MEI,
AUS,Australia,1990,217258.33,,,,229475.8,,217258.333333333,,,,1,OECD_MEI,
AUS,Australia,1991,228258.33,,,,234016.72,,228258.333333333,,,,1,OECD_MEI,
AUS,Australia,1992,236125,,,,243383.91,,236125,,,,1,OECD_MEI,
AUS,Australia,1993,249350,,,,258217.31,,249350,,,,1,OECD_MEI,
AUS,Australia,1994,268841.66,,,,283445.19,,268841.666666667,,,,1,OECD_MEI,
AUS,Australia,1995,291341.66,,,,308981.75,,291341.666666667,,,,1,OECD_MEI,
AUS,Australia,1996,318191.66,,,,335354.31,,318191.666666667,,,,1,OECD_MEI,
AUS,Australia,1997,344675,,,,356961.88,,344675,,,,1,OECD_MEI,
AUS,Australia,1998,368458.34,,,,384572.75,,368458.333333333,,,,1,OECD_MEI,
AUS,Australia,1999,403116.66,,,,420189.25,,403116.666666667,,,,1,OECD_MEI,
AUS,Australia,2000,431716.66,432390.7779,,,441076.97,,431716.666666667,,,,1,OECD_MEI,
AUS,Australia,2001,469883.34,469252.8858,,,502184.66,,469883.333333333,,,,1,OECD_MEI,
AUS,Australia,2002,511141.66,497345.5731,,,537277.25,,511141.666666667,,,,1,OECD_MEI,
AUS,Australia,2003,564766.69,565573.1527,,,601112.94,,564766.666666667,,,,1,OECD_MEI,
AUS,Australia,2004,623575,622691.1175000001,,,655708.19,,623575,,,,1,OECD_MEI,
AUS,Australia,2005,675541.69,677927.9068999999,,,710108.94,,675541.666666667,,,,1,OECD_MEI,
AUS,Australia,2006,749650,746735.5760999999,,,802491.63,,749650,,,,1,OECD_MEI,
AUS,Australia,2007,879808.31,868932.3258,,,984506.25,,879808.333333334,,,,1,OECD_MEI,
AUS,Australia,2008,1051758.4,1033781.29,,,1145669.8,,1051758.33333333,,,,1,OECD_MEI,
AUS,Australia,2009,1171183.4,1175722,,,1191375.4,,1171183.33333333,,,,1,OECD_MEI,
AUS,Australia,2010,1240450,1228084,,,1313270.8,,1240450,,,,1,OECD_MEI,
AUS,Australia,2011,1358933.4,1339919,,,1416981.4,,1358933.33333333,,,,1,OECD_MEI,
AUS,Australia,2012,1465341.6,1461854,,,1516300.6,,1465341.66666667,,,,1,OECD_MEI,
AUS,Australia,2013,1562950,1557531,,,1620778,,1562950,,,,1,OECD_MEI,
AUS,Australia,2014,1675941.6,1665290,,,1736405,,1675941.66666667,,,,1,OECD_MEI,
AUS,Australia,2015,1789033.4,1777514,,,1838907,,1789033.33333333,,,,1,OECD_MEI,
AUS,Australia,2016,1895950,1880597,,,1961535,,1895950,,,,1,OECD_MEI,
AUS,Australia,2017,2023800,2027287,,,2049361,,2023800,,,,1,OECD_MEI,
AUS,Australia,2018,2076800,2065406,,,2098891,,2076800,,,,1,OECD_MEI,
AUS,Australia,2019,2139316.8,2147586,,,2149081,,2139316.66666667,,,,1,OECD_MEI,
AUS,Australia,2020,2327000,2331097,,,2422093,,2327000,,,,1,OECD_MEI,
AUS,Australia,2021,2530325,,,,,,2530325,,,,1,OECD_MEI,
AUS,Australia,2022,2745583.3,,,,,,2745583.33333333,,,,1,OECD_MEI,
AUS,Australia,2023,2891283.3,,,,,,2891283.33333333,,,,1,OECD_MEI,
AZE,Azerbaijan,2000,509.70001,509.7,,,,,,,,,1,ADB,
AZE,Azerbaijan,2001,687.31689,687.3168967,,,,,,,,,1,ADB,
AZE,Azerbaijan,2002,785.75897,785.7589675,,,,,,,,,1,ADB,
AZE,Azerbaijan,2003,1020.0667,1020.066733,,,,,,,,,1,ADB,
AZE,Azerbaijan,2004,1505.8784,1505.878361,,,,,,,,,1,ADB,
AZE,Azerbaijan,2005,1838.6913,1838.691345,,,,,,,,,1,ADB,
AZE,Azerbaijan,2006,3434.959,3434.959065,,,,,,,,,1,ADB,
AZE,Azerbaijan,2007,5897.2554,5897.255211,,,,,,,,,1,ADB,
AZE,Azerbaijan,2008,8494.2021,8494.20217,,,,,,,,,1,ADB,
AZE,Azerbaijan,2009,8469.1826,8469.182629999999,,,,,,,,,1,ADB,
AZE,Azerbaijan,2010,10527.489,10527.4891,,,,,,,,,1,ADB,
AZE,Azerbaijan,2011,13903.176,13903.17559,,,,,,,,,1,ADB,
AZE,Azerbaijan,2012,16775.303,16775.30181,,,,,,,,,1,ADB,
AZE,Azerbaijan,2013,19289.436,19289.43505,,,,,,,,,1,ADB,
AZE,Azerbaijan,2014,21566.357,21566.35692,,,,,,,,,1,ADB,
AZE,Azerbaijan,2015,21286.906,21286.90669,,,,,,,,,1,ADB,
AZE,Azerbaijan,2016,20889.6,20889.60022,,,,,,,,,1,ADB,
AZE,Azerbaijan,2017,22772.07,22772.07045,,,,,,,,,1,ADB,
AZE,Azerbaijan,2018,24060.393,24060.39317,,,,,,,,,1,ADB,
AZE,Azerbaijan,2019,28866.307,28866.30617,,,,,,,,,1,ADB,
AZE,Azerbaijan,2020,29185.807,29185.80757,,,,,,,,,1,ADB,
AZE,Azerbaijan,2021,34646.641,34646.64149,,,,,,,,,1,ADB,
AZE,Azerbaijan,2022,42824.93,42824.92999,,,,,,,,,1,ADB,
AZE,Azerbaijan,2023,45073.453,45073.45444,,,,,,,,,1,ADB,
BEL,Belgium,1979,29226.418,,,,58899.996,,,,,,.49620408,JST,
BEL,Belgium,1980,29984.125,,,,60427.004,,,,,,.49620408,JST,
BEL,Belgium,1981,31772.445,,,,64031.004,,,,,,.49620408,JST,
BEL,Belgium,1982,33510.645,,,,67534,,,,,,.49620408,JST,
BEL,Belgium,1983,36447.68,,,,73453,,,,,,.49620408,JST,
BEL,Belgium,1984,38626.512,,,,77844,,,,,,.49620408,JST,
BEL,Belgium,1985,41601.75,,,,83840,,,,,,.49620408,JST,
BEL,Belgium,1986,46937.93,,,,94594,,,,,,.49620408,JST,
BEL,Belgium,1987,51820.086,,,,104433.01,,,,,,.49620408,JST,
BEL,Belgium,1988,55789.219,,,,112432,,,,,,.49620408,JST,
BEL,Belgium,1989,63324.57,,,,127618,,,,,,.49620408,JST,1
BEL,Belgium,1990,66926.023,,377,,134876,,,,,,177.5226,CEPAC,
BEL,Belgium,1991,76157.195,,429,,139777,,,,,,177.5226,CEPAC,
BEL,Belgium,1992,83258.102,,469,,150350,,,,,,177.5226,CEPAC,
BEL,Belgium,1993,84323.234,,475,,171009,,,,,,177.5226,CEPAC,
BEL,Belgium,1994,91069.094,,513,,161832,,,,,,177.5226,CEPAC,
BEL,Belgium,1995,108998.88,,614,,161701,,,,,,177.5226,CEPAC,
BEL,Belgium,1996,114502.08,,645,,179500,,,,,,177.5226,CEPAC,
BEL,Belgium,1997,126041.05,,710,,193000,,,,,,177.5226,CEPAC,
BEL,Belgium,1998,136159.83,,767,,220100,,,,,,177.5226,CEPAC,
BEL,Belgium,1999,149118.98,,840,,233600.02,,,,,,177.5226,CEPAC,
BEL,Belgium,2000,171486.83,,966,,230000,,,,,,177.5226,CEPAC,
BEL,Belgium,2001,184801.03,,1041,,243700.02,,,,,,177.5226,CEPAC,
BEL,Belgium,2002,188884.05,,1064,,262800,,,,,,177.5226,CEPAC,
BEL,Belgium,2003,195452.38,,1101,,281000,,,,,,177.5226,CEPAC,
BEL,Belgium,2004,221903.25,,1250,,307500,,,,,,177.5226,CEPAC,
BEL,Belgium,2005,236105.06,,1330,,329500,,,,,,177.5226,CEPAC,
BEL,Belgium,2006,267171.5,,1505,,345900,,,,,,177.5226,CEPAC,
BEL,Belgium,2007,308179.22,,1736,,376900,,,,,,177.5226,CEPAC,
BEL,Belgium,2008,349186.94,,1967,,395100,,,,,,177.5226,CEPAC,
BEL,Belgium,2009,371554.81,,2093,,416300,,,,,,177.5226,CEPAC,
BEL,Belgium,2010,370134.63,,2085,,402700,,,,,,177.5226,CEPAC,
BEL,Belgium,2011,390727.25,,2201,,385400,,,,,,177.5226,CEPAC,
BEL,Belgium,2012,433865.22,,2444,,429900.03,,,,,,177.5226,CEPAC,
BEL,Belgium,2013,439723.47,,2477,,433900,,,,,,177.5226,CEPAC,
BEL,Belgium,2014,474340.38,,2672,,464700,,,,,,177.5226,CEPAC,
BEL,Belgium,2015,510199.94,,2874,,510199.97,,,,,,177.5226,CEPAC,1
BEL,Belgium,2016,525700,,,,525700,,,,,,1,JST,
BEL,Belgium,2017,543300,,,,543300,,,,,,1,JST,
BEL,Belgium,2018,567400,,,,567400,,,,,,1,JST,
BEL,Belgium,2019,588600,,,,588600,,,,,,1,JST,
BEL,Belgium,2020,640200,,,,640200,,,,,,1,JST,
BGR,Bulgaria,1881,4.8540001e-06,,,,,4.85400000000e-06,,,,,1,NBS,
BGR,Bulgaria,1882,.000010773,,,,,.000010773,,,,,1,NBS,
BGR,Bulgaria,1883,.0000121,,,,,.0000121,,,,,1,NBS,
BGR,Bulgaria,1884,.000020613999,,,,,.000020614,,,,,1,NBS,
BGR,Bulgaria,1885,.000027347,,,,,.000027347,,,,,1,NBS,
BGR,Bulgaria,1886,.000029456,,,,,.000029456,,,,,1,NBS,
BGR,Bulgaria,1887,.000039911833,,,,,.000039911834,,,,,1,NBS,
BGR,Bulgaria,1888,.000043355001,,,,,.000043355,,,,,1,NBS,
BGR,Bulgaria,1889,.000057488363,,,,,.000057488364,,,,,1,NBS,
BGR,Bulgaria,1890,.000066450855,,,,,.000066450857,,,,,1,NBS,
BGR,Bulgaria,1891,.000074486634,,,,,.000074486633,,,,,1,NBS,
BGR,Bulgaria,1892,.000078649253,,,,,.00007864925,,,,,1,NBS,
BGR,Bulgaria,1893,.000099516466,,,,,.000099516465,,,,,1,NBS,
BGR,Bulgaria,1894,.00012295226,,,,,.000122952261,,,,,1,NBS,
BGR,Bulgaria,1895,.00012789905,,,,,.000127899051,,,,,1,NBS,
BGR,Bulgaria,1896,.00014213305,,,,,.000142133056,,,,,1,NBS,
BGR,Bulgaria,1897,.00016462532,,,,,.000164625326,,,,,1,NBS,
BGR,Bulgaria,1898,.00018237722,,,,,.000182377223,,,,,1,NBS,
BGR,Bulgaria,1899,.00018231422,,,,,.000182314226,,,,,1,NBS,
BGR,Bulgaria,1900,.00020185146,,,,,.000201851463,,,,,1,NBS,
BGR,Bulgaria,1901,.00021548921,,,,,.000215489216,,,,,1,NBS,
BGR,Bulgaria,1902,.00025705679,,,,,.000257056794,,,,,1,NBS,
BGR,Bulgaria,1903,.000234009,,,,,.000234008995,,,,,1,NBS,
BGR,Bulgaria,1904,.00024533432,,,,,.000245334318,,,,,1,NBS,
BGR,Bulgaria,1905,.00027310703,,,,,.000273107025,,,,,1,NBS,
BGR,Bulgaria,1906,.00026766173,,,,,.000267661723,,,,,1,NBS,
BGR,Bulgaria,1907,.00031860458,,,,,.000318604573,,,,,1,NBS,
BGR,Bulgaria,1908,.00034728626,,,,,.000347286248,,,,,1,NBS,
BGR,Bulgaria,1909,.00041171655,,,,,.000411716549,,,,,1,NBS,
BGR,Bulgaria,1910,.00045558889,,,,,.000455588899,,,,,1,NBS,
BGR,Bulgaria,1911,.00052049541,,,,,.000520495416,,,,,1,NBS,
BGR,Bulgaria,1912,.00062864984,,,,,.000628649836,,,,,1,NBS,
BGR,Bulgaria,1913,.0007196606,,,,,.000719660585,,,,,1,NBS,
BGR,Bulgaria,1914,.00084709219,,,,,.00084709221,,,,,1,NBS,
BGR,Bulgaria,1915,.0010986783,,,,,.001098678288,,,,,1,NBS,
BGR,Bulgaria,1916,.00167752,,,,,.0016775200409425,,,,,1,NBS,
BGR,Bulgaria,1917,.0029133742,,,,,.0029133742609045,,,,,1,NBS,
BGR,Bulgaria,1918,.0044291844,,,,,.0044291845293192,,,,,1,NBS,
BGR,Bulgaria,1919,.0055747982,,,,,.0055747982480632,,,,,1,NBS,
BGR,Bulgaria,1920,.0069950912,,,,,.0069950913534687,,,,,1,NBS,
BGR,Bulgaria,1921,.007965792,,,,,.0079657921307539,,,,,1,NBS,
BGR,Bulgaria,1922,.0086877067,,,,,.008687706725799,,,,,1,NBS,
BGR,Bulgaria,1923,.010800241,,,,,.0108002414942005,,,,,1,NBS,
BGR,Bulgaria,1924,.012018468,,,,,.01201846849,,,,,1,NBS,
BGR,Bulgaria,1925,.013779873,,,,,.013779873,,,,,1,NBS,
BGR,Bulgaria,1926,.014747404,,,,,.014747404,,,,,1,NBS,
BGR,Bulgaria,1927,.015894439,,,,,.015894439651,,,,,1,NBS,
BGR,Bulgaria,1928,.018852117,,,,,.018852117213,,,,,1,NBS,
BGR,Bulgaria,1929,.020471595,,,,,.020471594749,,,,,1,NBS,
BGR,Bulgaria,1930,.017860051,,,,,.017860051892,,,,,1,NBS,
BGR,Bulgaria,1931,.018247638,,,,,.018247637,,,,,1,NBS,
BGR,Bulgaria,1932,.018111253,,,,,.018111253,,,,,1,NBS,
BGR,Bulgaria,1933,.018544663,,,,,.018544663,,,,,1,NBS,
BGR,Bulgaria,1934,.019389067,,,,,.019389067,,,,,1,NBS,
BGR,Bulgaria,1935,.019372609,,,,,.019372608,,,,,1,NBS,
BGR,Bulgaria,1936,.020453017,,,,,.020453017,,,,,1,NBS,
BGR,Bulgaria,1937,.021487974,,,,,.021487974,,,,,1,NBS,
BGR,Bulgaria,1938,.024335934,,,,,.024335934,,,,,1,NBS,
BGR,Bulgaria,1939,.027935825,,,,,.027935826,,,,,1,NBS,
BGR,Bulgaria,1940,.031907681,,,,,.031907682,,,,,1,NBS,
BGR,Bulgaria,1941,.045950897,,,,,.045950898,,,,,1,NBS,
BGR,Bulgaria,1942,.069205083,,,,,.069205082841,,,,,1,NBS,
BGR,Bulgaria,1943,.096408673,,,,,.096408674,,,,,1,NBS,
BGR,Bulgaria,1944,.13842347,,,,,.13842347,,,,,1,NBS,
BGR,Bulgaria,1945,.16293825,,,,,.162938250545,,,,,1,NBS,
BHS,Bahamas,1992,1700.1,,1700.1,,,,,,,,1,CEPAC,
BHS,Bahamas,1993,1844.9,,1844.9,,,,,,,,1,CEPAC,
BHS,Bahamas,1994,1988.6,,1988.6,,,,,,,,1,CEPAC,
BHS,Bahamas,1995,2136.3999,,2136.4,,,,,,,,1,CEPAC,
BHS,Bahamas,1996,2256.8,,2256.8,,,,,,,,1,CEPAC,
BHS,Bahamas,1997,2507.6001,,2507.6,,,,,,,,1,CEPAC,
BHS,Bahamas,1998,2904.1001,,2904.1,,,,,,,,1,CEPAC,
BHS,Bahamas,1999,3247.6001,,3247.6,,,,,,,,1,CEPAC,
BHS,Bahamas,2000,3549.8,,3549.8,,,,,,,,1,CEPAC,
BHS,Bahamas,2001,3717.1001,,3717.1,,,,,,,,1,CEPAC,
BHS,Bahamas,2002,3836.2,,3836.2,,,,,,,,1,CEPAC,
BHS,Bahamas,2003,4003.3,,4003.3,,,,,,,,1,CEPAC,
BHS,Bahamas,2004,4421.5,,4421.5,,,,,,,,1,CEPAC,
BHS,Bahamas,2005,4830.2002,,4830.2,,,,,,,,1,CEPAC,
BHS,Bahamas,2006,5145,,5145,,,,,,,,1,CEPAC,
BHS,Bahamas,2007,5637.2002,,5637.2,,,,,,,,1,CEPAC,
BHS,Bahamas,2008,5924,,5924,,,,,,,,1,CEPAC,
BHS,Bahamas,2009,6032.2998,,6032.3,,,,,,,,1,CEPAC,
BHS,Bahamas,2010,6191,,6191,,,,,,,,1,CEPAC,
BHS,Bahamas,2011,6310.3999,,6310.4,,,,,,,,1,CEPAC,
BHS,Bahamas,2012,6303.7002,,6303.7,,,,,,,,1,CEPAC,
BHS,Bahamas,2013,6317.1001,,6317.1,,,,,,,,1,CEPAC,
BHS,Bahamas,2014,6390.3999,,6390.4,,,,,,,,1,CEPAC,
BHS,Bahamas,2015,6373.7998,,6373.8,,,,,,,,1,CEPAC,
BHS,Bahamas,2016,6930.1001,,6930.1,,,,,,,,1,CEPAC,
BHS,Bahamas,2017,7037.2002,,7037.2,,,,,,,,1,CEPAC,
BHS,Bahamas,2018,7108.7998,,7108.8,,,,,,,,1,CEPAC,
BHS,Bahamas,2019,7892.8999,,7892.9,,,,,,,,1,CEPAC,
BHS,Bahamas,2020,7864.2002,,7864.2,,,,,,,,1,CEPAC,
BHS,Bahamas,2021,8227.4004,,8227.4,,,,,,,,1,CEPAC,
BHS,Bahamas,2022,8997.2998,,8997.299999999999,,,,,,,,1,CEPAC,
BLZ,Belize,1990,377,,377,,,,,,,,1,CEPAC,
BLZ,Belize,1991,429.10001,,429.1,,,,,,,,1,CEPAC,
BLZ,Belize,1992,469.20001,,469.2,,,,,,,,1,CEPAC,
BLZ,Belize,1993,475.29999,,475.3,,,,,,,,1,CEPAC,
BLZ,Belize,1994,512.79999,,512.8,,,,,,,,1,CEPAC,
BLZ,Belize,1995,613.5,,613.5,,,,,,,,1,CEPAC,
BLZ,Belize,1996,645.29999,,645.3,,,,,,,,1,CEPAC,
BLZ,Belize,1997,710.09998,,710.1,,,,,,,,1,CEPAC,
BLZ,Belize,1998,767.5,,767.5,,,,,,,,1,CEPAC,
BLZ,Belize,1999,840.20001,,840.2,,,,,,,,1,CEPAC,
BLZ,Belize,2000,965.90002,,965.9,,,,,,,,1,CEPAC,
BLZ,Belize,2001,1040.9,,1040.9,,,,,,,,1,CEPAC,
BLZ,Belize,2002,1063.6,,1063.6,,,,,,,,1,CEPAC,
BLZ,Belize,2003,1101.2,,1101.2,,,,,,,,1,CEPAC,
BLZ,Belize,2004,1249.7,,1249.7,,,,,,,,1,CEPAC,
BLZ,Belize,2005,1330,,1330,,,,,,,,1,CEPAC,
BLZ,Belize,2006,1504.9,,1504.9,,,,,,,,1,CEPAC,
BLZ,Belize,2007,1736.1,,1736.1,,,,,,,,1,CEPAC,
BLZ,Belize,2008,1966.6,,1966.6,,,,,,,,1,CEPAC,
BLZ,Belize,2009,2093.2,,2093.2,,,,,,,,1,CEPAC,
BLZ,Belize,2010,2084.8999,,2084.9,,,,,,,,1,CEPAC,
BLZ,Belize,2011,2201.2,,2201.2,,,,,,,,1,CEPAC,
BLZ,Belize,2012,2443.5,,2443.5,,,,,,,,1,CEPAC,
BLZ,Belize,2013,2476.6001,,2476.6,,,,,,,,1,CEPAC,
BLZ,Belize,2014,2672.1001,,2672.1,,,,,,,,1,CEPAC,
BLZ,Belize,2015,2874.1001,,2874.1,,,,,,,,1,CEPAC,
BLZ,Belize,2016,2954.3999,,2954.4,,,,,,,,1,CEPAC,
BLZ,Belize,2017,2938.5,,2938.5,,,,,,,,1,CEPAC,
BLZ,Belize,2018,3017.3,,3017.3,,,,,,,,1,CEPAC,
BLZ,Belize,2019,3192.3,,3192.3,,,,,,,,1,CEPAC,
BLZ,Belize,2020,3533.8,,3533.8,,,,,,,,1,CEPAC,
BLZ,Belize,2021,3971.7,,3971.7,,,,,,,,1,CEPAC,
BLZ,Belize,2022,4154.6001,,4154.6,,,,,,,,1,CEPAC,
BOL,Bolivia,1990,3134.3999,,3134.4,,,,,,,,1,CEPAC,
BOL,Bolivia,1991,4799.5,,4799.5,,,,,,,,1,CEPAC,
BOL,Bolivia,1992,6659.6001,,6659.6,,,,,,,,1,CEPAC,
BOL,Bolivia,1993,8995.7002,,8995.700000000001,,,,,,,,1,CEPAC,
BOL,Bolivia,1994,10397.6,,10397.6,,,,,,,,1,CEPAC,
BOL,Bolivia,1995,12246.3,,12246.3,,,,,,,,1,CEPAC,
BOL,Bolivia,1996,17914.801,,17914.8,,,,,,,,1,CEPAC,
BOL,Bolivia,1997,21564.199,,21564.2,,,,,,,,1,CEPAC,
BOL,Bolivia,1998,24531.1,,24531.1,,,,,,,,1,CEPAC,
BOL,Bolivia,1999,25141.6,,25141.6,,,,,,,,1,CEPAC,
BOL,Bolivia,2000,26765,,26765,,,,,,,,1,CEPAC,
BOL,Bolivia,2001,28444.1,,28444.1,,,,,,,,1,CEPAC,
BOL,Bolivia,2002,27975.699,,27975.7,,,,,,,,1,CEPAC,
BOL,Bolivia,2003,29540.801,,29540.8,,,,,,,,1,CEPAC,
BOL,Bolivia,2004,29480.301,,29480.3,,,,,,,,1,CEPAC,
BOL,Bolivia,2005,33156.5,,33156.5,,,,,,,,1,CEPAC,
BOL,Bolivia,2006,38857.199,,38857.2,,,,,,,,1,CEPAC,
BOL,Bolivia,2007,49260.199,,49260.2,,,,,,,,1,CEPAC,
BOL,Bolivia,2008,56070.5,,56070.5,,,,,,,,1,CEPAC,
BOL,Bolivia,2009,71472.797,,71472.8,,,,,,,,1,CEPAC,
BOL,Bolivia,2010,82061.297,,82061.3,,,,,,,,1,CEPAC,
BOL,Bolivia,2011,97476.102,,97476.10000000001,,,,,,,,1,CEPAC,
BOL,Bolivia,2012,117443.5,,117443.5,,,,,,,,1,CEPAC,
BOL,Bolivia,2013,135781.59,,135781.6,,,,,,,,1,CEPAC,
BOL,Bolivia,2014,156924.7,,156924.7,,,,,,,,1,CEPAC,
BOL,Bolivia,2015,181749.41,,181749.4,,,,,,,,1,CEPAC,
BOL,Bolivia,2016,185466.2,,185466.2,,,,,,,,1,CEPAC,
BOL,Bolivia,2017,204740.59,,204740.6,,,,,,,,1,CEPAC,
BOL,Bolivia,2018,216780,,216780,,,,,,,,1,CEPAC,
BOL,Bolivia,2019,216073.7,,216073.7,,,,,,,,1,CEPAC,
BOL,Bolivia,2020,239560.41,,239560.4,,,,,,,,1,CEPAC,
BOL,Bolivia,2021,254782.2,,254782.2,,,,,,,,1,CEPAC,
BRA,Brazil,1994,154544.08,,,,,,154544.078,,,,1,OECD_MEI,
BRA,Brazil,1995,225000.55,,,,,,225000.55,,,,1,OECD_MEI,
BRA,Brazil,1996,285941.5,,,,,,285941.487,,,,1,OECD_MEI,
BRA,Brazil,1997,340207.78,,,,,,340207.789,,,,1,OECD_MEI,
BRA,Brazil,1998,376014.56,,,,,,376014.554,,,,1,OECD_MEI,
BRA,Brazil,1999,468728.47,,,,,,468728.479,,,,1,OECD_MEI,
BRA,Brazil,2000,556577.06,,,,,,556577.046,,,,1,OECD_MEI,
BRA,Brazil,2001,627745.63,,,,,,627745.633,,,,1,OECD_MEI,
BRA,Brazil,2002,691107.63,,,,,,691107.613,,,,1,OECD_MEI,
BRA,Brazil,2003,841738.44,,,,,,841738.4130000001,,,,1,OECD_MEI,
BRA,Brazil,2004,990547.63,,,,,,990547.645,,,,1,OECD_MEI,
BRA,Brazil,2005,1166453.4,,,,,,1166453.388,,,,1,OECD_MEI,
BRA,Brazil,2006,1365957.9,,,,,,1365957.852,,,,1,OECD_MEI,
BRA,Brazil,2007,1600005.6,,,,,,1600005.607,,,,1,OECD_MEI,
BRA,Brazil,2008,1894808.9,,,,,,1894808.837,,,,1,OECD_MEI,
BRA,Brazil,2009,2196530.5,,,,,,2196530.424,,,,1,OECD_MEI,
BRA,Brazil,2010,2681421.3,,,,,,2681421.355,,,,1,OECD_MEI,
BRA,Brazil,2011,3126468,,,,,,3126468.029,,,,1,OECD_MEI,
BRA,Brazil,2012,3609680.5,,,,,,3609680.508,,,,1,OECD_MEI,
BRA,Brazil,2013,3947967,,,,,,3947967.099,,,,1,OECD_MEI,
BRA,Brazil,2014,4438289.5,,,,,,4438289.475,,,,1,OECD_MEI,
BRA,Brazil,2015,4854978,,,,,,4854978.073,,,,1,OECD_MEI,
BRA,Brazil,2016,5370571,,,,,,5370570.893,,,,1,OECD_MEI,
BRA,Brazil,2017,5770355,,,,,,5770354.874,,,,1,OECD_MEI,
BRA,Brazil,2018,6327699.5,,,,,,6327699.486,,,,1,OECD_MEI,
BRA,Brazil,2019,6813474,,,,,,6813474.032,,,,1,OECD_MEI,
BRA,Brazil,2020,8035557.5,,,,,,8035557.724,,,,1,OECD_MEI,
BRA,Brazil,2021,8814965,,,,,,8814965.194,,,,1,OECD_MEI,
BRA,Brazil,2022,9684513,,,,,,9684513.335999999,,,,1,OECD_MEI,
BRB,Barbados,2012,9466,,9466,,,,,,,,1,CEPAC,
BRB,Barbados,2013,9822,,9822,,,,,,,,1,CEPAC,
BRB,Barbados,2014,10133,,10133,,,,,,,,1,CEPAC,
BRB,Barbados,2015,10754,,10754,,,,,,,,1,CEPAC,
BRB,Barbados,2016,11200,,11200,,,,,,,,1,CEPAC,
BRB,Barbados,2017,11336,,11336,,,,,,,,1,CEPAC,
BRB,Barbados,2018,11315,,11315,,,,,,,,1,CEPAC,
BRB,Barbados,2019,11654.9,,11654.9,,,,,,,,1,CEPAC,
BRB,Barbados,2020,12501.1,,12501.1,,,,,,,,1,CEPAC,
